,rr,rr_10,rr_20,rr_30,rr_40,rr_50,rr_60,rr_70,rr_80,rr_90
15464,0.0,0.0,0.0,0.0,,,,,0.0,
15465,0.0,0.0,0.0,,0.0,,,,,
15466,0.0,0.0,0.0,0.0,0.0,,,,,
15467,0.0,,,0.0,0.0,,0.0,0.0,,
15468,0.0,0.0,0.0,0.0,,0.0,,,,
15469,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,
15470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
15471,0.0,0.0,0.0,,0.0,,,,,
15472,0.0,0.0,,0.0,0.0,0.0,,0.0,,
15473,0.0,,,,0.0,0.0,0.0,0.0,,
15474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
15475,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
15476,0.0,0.0,0.0,,0.0,0.0,,,,
15477,0.0,0.0,0.0,,0.0,0.0,,,,
15478,0.0,0.0,0.0,0.0,,0.0,,,,
15479,0.0,0.0,0.0,,0.0,0.0,,,,
15480,0.0,,,0.0,,0.0,,,,0.0
15481,0.0,,,,0.0,0.0,,0.0,0.0,
15482,0.0,,,,0.0,0.0,,0.0,,
15483,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
15484,0.0,0.0,0.0,,,0.0,,,,
15485,0.0,0.0,,0.0,0.0,,,0.0,,
15486,0.0,0.0,0.0,0.0,,0.0,,0.0,,
15487,0.0,0.0,0.0,0.0,,,0.0,0.0,,
15488,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
15489,0.0,0.0,0.0,0.0,,0.0,,,,
15490,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,
15491,0.0,0.0,,0.0,,,,,0.0,
15492,0.0,0.0,0.0,0.0,0.0,0.0,,,,
15493,0.0,0.0,0.0,0.0,,,,,,
15494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
15495,0.0,0.0,0.0,0.0,0.0,,0.0,,,
15496,0.0,0.0,0.0,0.0,,0.0,,,0.0,
15497,0.0,,,0.0,,,0.0,,,
15498,0.0,0.0,0.0,0.0,0.0,,,,,
15499,0.0,0.0,0.0,,0.0,,,,0.0,
15500,0.0,0.0,,0.0,,0.0,0.0,,,
15501,0.0,0.0,0.0,0.0,0.0,,,0.0,,
15502,0.0,0.0,0.0,,0.0,,0.0,0.0,,
15503,0.0,0.0,0.0,0.0,0.0,,,0.0,,
15504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
15505,0.0,0.0,0.0,,0.0,,,,,0.0
15506,0.0,0.0,0.0,0.0,0.0,,,,,
15507,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
15508,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
15509,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
15510,0.0,0.0,,0.0,0.0,,,,,
15511,0.0,0.0,0.0,,,0.0,,,,0.0
15512,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
15513,0.0,0.0,0.0,0.0,,,0.0,0.0,,
15514,0.0,0.0,0.0,0.0,0.0,,,0.0,,
15515,0.0,0.0,0.0,0.0,,,0.0,,,
15516,0.0,0.0,0.0,,,0.0,0.0,,,
15517,0.0,0.0,0.0,,0.0,,,,,0.0
15518,0.0,,,,,0.0,0.0,,,
15519,0.0,0.0,0.0,0.0,,0.0,,,,0.0
15520,0.0,0.0,0.0,,,0.0,0.0,0.0,,
15521,0.0,0.0,,0.0,,0.0,,,,
15522,0.0,0.0,0.0,0.0,,,0.0,,,
15523,0.0,0.0,,0.0,,0.0,,0.0,,
15524,0.0,0.0,0.0,0.0,0.0,,0.0,,,
15525,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,
15526,0.0,0.0,0.0,0.0,,,0.0,,,
15527,0.0,0.0,0.0,,0.0,,0.0,,,0.0
15528,0.0,0.0,0.0,0.0,0.0,0.0,,,,
15529,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,
15530,0.0,0.0,0.0,0.0,,,,,,
15531,0.0,0.0,0.0,0.0,,,0.0,,,0.0
15532,0.0,0.0,0.0,0.0,,,,,,
15533,0.0,0.0,0.0,0.0,0.0,,,0.0,,
15534,0.0,0.0,0.0,0.0,,,0.0,,,0.0
15535,0.0,,,,,,0.0,0.0,,
15536,0.0,0.0,,,0.0,0.0,,,,
15537,0.0,0.0,0.0,,,0.0,,0.0,0.0,
15538,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
15539,0.0,0.0,0.0,0.0,,,0.0,,,0.0
15540,0.0,0.0,0.0,0.0,0.0,0.0,,,,
15541,0.0,0.0,0.0,0.0,0.0,,,,,
15542,0.0,0.0,0.0,0.0,,0.0,,,,0.0
15543,0.0,0.0,0.0,0.0,0.0,0.0,,,,
15544,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0
15545,0.0,0.0,0.0,0.0,,0.0,,0.0,,
15546,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
15547,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,
15548,0.0,0.0,0.0,0.0,,0.0,,0.0,,
15549,0.0,0.0,,0.0,0.0,,0.0,,,0.0
15550,0.0,0.0,0.0,0.0,0.0,,,,,
15551,0.0,0.0,0.0,0.0,0.0,,,,,
15552,0.0,0.0,,,0.0,0.0,,,,
15553,0.0,0.0,,0.0,0.0,,0.0,0.0,,
15554,0.0,0.0,0.0,0.0,0.0,,,0.0,,
15555,0.0,0.0,0.0,0.0,,0.0,0.0,,,
15556,0.0,0.0,0.0,0.0,0.0,,,,,
15557,0.0,0.0,0.0,0.0,0.0,,,,,
15558,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
15559,0.0,,,0.0,,0.0,,,,
15560,0.0,0.0,0.0,,0.0,,,,,
15561,0.0,0.0,0.0,0.0,0.0,,,,,
15562,0.0,0.0,0.0,0.0,0.0,,,,0.0,
15563,0.0,0.0,0.0,,,0.0,0.0,,,
15564,0.0,0.0,0.0,,,,,,0.0,
15565,0.0,0.0,0.0,0.0,0.0,0.0,,,,
15566,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
15567,0.0,0.0,0.0,0.0,0.0,0.0,,,,
15568,0.0,0.0,0.0,,,,,,0.0,
15569,0.0,0.0,0.0,0.0,,,0.0,,,
15570,0.0,0.0,0.0,0.0,,0.0,,,,
15571,0.0,0.0,0.0,,0.0,0.0,,,,
15572,0.0,,,,,0.0,0.0,,,
15573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
15574,0.0,0.0,0.0,0.0,0.0,,0.0,,,
15575,0.0,0.0,0.0,0.0,,0.0,0.0,,,
15576,0.0,0.0,0.0,,0.0,,,0.0,,
15577,0.0,0.0,0.0,,0.0,0.0,,0.0,,
15578,0.0,0.0,0.0,0.0,,0.0,0.0,,,
15579,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,
15580,0.0,0.0,0.0,0.0,0.0,0.0,,,,
15581,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
15582,0.0,0.0,,,0.0,,0.0,,,
15583,0.0,0.0,0.0,0.0,0.0,,,,0.0,
15584,0.0,,,0.0,,,,,0.0,
15585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
15586,0.0,0.0,0.0,0.0,,,0.0,,,
15587,0.0,0.0,0.0,,,,,0.0,,
15588,0.0,0.0,0.0,0.0,0.0,,,,,
15589,0.0,0.0,0.0,0.0,0.0,,,,0.0,
15590,0.0,0.0,0.0,,0.0,,,,,
15591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15592,0.0,0.0,0.0,0.0,0.0,0.0,,,,
15593,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
15594,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
15595,0.0,0.0,0.0,0.0,,,,0.0,,
15596,0.0,0.0,0.0,,0.0,,0.0,,,
15597,0.0,0.0,0.0,0.0,0.0,,0.0,,,
15598,0.0,0.0,0.0,0.0,,,,0.0,,
15599,0.0,,,0.0,0.0,,,,,
15600,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
15601,0.4,0.4,0.4,0.4,,0.4,0.4,,,
15602,0.4,0.4,0.4,0.4,,0.4,,,,
15603,0.6,0.6,0.6,0.6,,,,0.6,,
15604,0.6,0.6,0.6,0.6,,0.6,,,,
15605,0.8,0.8,0.8,0.8,,,,,0.8,
15606,0.8,0.8,0.8,0.8,,0.8,,,,
15607,0.8,,,0.8,0.8,,0.8,,,0.8
15608,0.8,,,0.8,,,,0.8,,
15609,0.8,0.8,0.8,0.8,0.8,0.8,,,,
15610,0.8,,,0.8,0.8,,,,0.8,
15611,0.8,0.8,0.8,,0.8,0.8,,0.8,,
15612,0.8,0.8,0.8,0.8,0.8,,,0.8,,
15613,0.8,0.8,0.8,,,0.8,0.8,,,
15614,0.8,0.8,0.8,0.8,0.8,,0.8,,,
15615,0.8,0.8,0.8,0.8,0.8,,,,,
15616,0.8,0.8,0.8,,,0.8,,,,
15617,0.8,0.8,,0.8,,,,0.8,,
15618,0.8,0.8,0.8,0.8,0.8,,0.8,,,
15619,0.8,,,0.8,0.8,,,,,
15620,0.8,,,0.8,0.8,,0.8,0.8,,
15621,0.8,0.8,0.8,0.8,0.8,0.8,0.8,,,0.8
15622,0.8,0.8,0.8,0.8,,0.8,,,0.8,
15623,0.8,0.8,0.8,0.8,,0.8,0.8,,,
15624,0.8,0.8,0.8,0.8,0.8,0.8,,,,
15625,0.8,0.8,0.8,0.8,0.8,,0.8,,,
15626,0.8,0.8,,0.8,0.8,,0.8,,,0.8
15627,0.8,0.8,0.8,0.8,0.8,0.8,,,,
15628,0.8,0.8,0.8,0.8,0.8,0.8,,0.8,,
15629,0.8,0.8,,0.8,0.8,,,0.8,,
15630,0.8,0.8,0.8,,,,,,,
15631,0.8,0.8,,0.8,,0.8,0.8,,,0.8
15632,0.8,0.8,0.8,0.8,0.8,0.8,,,,
15633,0.8,0.8,0.8,,0.8,,,,0.8,
15634,0.8,0.8,0.8,0.8,0.8,0.8,,0.8,,
15635,0.8,0.8,0.8,0.8,0.8,0.8,0.8,,,0.8
15636,0.8,0.8,0.8,0.8,0.8,,,0.8,,
15637,0.8,0.8,0.8,,0.8,0.8,0.8,0.8,,
15638,0.8,0.8,0.8,,,,0.8,,,
15639,0.8,0.8,0.8,0.8,,0.8,,0.8,,
15640,0.8,0.8,0.8,0.8,0.8,,0.8,,,
15641,0.8,0.8,0.8,0.8,0.8,0.8,,,0.8,
15642,0.8,,,,0.8,0.8,,,,
15643,0.8,0.8,0.8,0.8,,,0.8,,,0.8
15644,0.8,,,0.8,0.8,0.8,,,,
15645,0.8,0.8,,0.8,0.8,0.8,0.8,,0.8,
15646,0.8,0.8,0.8,,0.8,,0.8,,0.8,
15647,0.8,0.8,0.8,0.8,0.8,0.8,,,,
15648,0.8,0.8,0.8,0.8,0.8,,,,,
15649,0.8,0.8,0.8,,0.8,,0.8,,,
15650,0.8,,,0.8,0.8,,,0.8,0.8,
15651,0.8,0.8,0.8,0.8,0.8,,,,0.8,
15652,0.8,0.8,0.8,0.8,0.8,,,,,
15653,0.8,0.8,0.8,0.8,,0.8,,,,
15654,0.8,0.8,,,,,,0.8,0.8,
15655,0.8,0.8,0.8,0.8,0.8,,,,,0.8
15656,0.8,0.8,0.8,0.8,,,,,,
15657,0.8,0.8,0.8,,,,0.8,,,
15658,0.8,,,0.8,0.8,0.8,0.8,,,
15659,0.8,0.8,,,0.8,,,0.8,,
15660,0.8,0.8,0.8,0.8,0.8,,0.8,,,
15661,0.8,0.8,,0.8,0.8,0.8,,0.8,,
15662,0.8,0.8,0.8,,0.8,0.8,,0.8,,
15663,0.8,0.8,0.8,0.8,0.8,0.8,,,,
15664,0.8,0.8,0.8,0.8,,,,,,
15665,0.8,0.8,0.8,0.8,0.8,,,,,
15666,0.8,0.8,0.8,0.8,,,,0.8,,
15667,0.8,0.8,0.8,0.8,0.8,,0.8,,0.8,
15668,0.8,0.8,0.8,0.8,,0.8,,,,
15669,0.8,0.8,0.8,0.8,0.8,,0.8,0.8,,
15670,0.8,0.8,,0.8,0.8,0.8,0.8,,0.8,
15671,0.8,0.8,0.8,0.8,0.8,0.8,0.8,,0.8,
15672,0.8,0.8,0.8,0.8,,0.8,,,,
15673,0.8,0.8,0.8,0.8,,,,,,
15674,0.8,0.8,0.8,0.8,,0.8,0.8,,,
15675,0.8,0.8,0.8,,,,,,,
15676,0.8,0.8,0.8,0.8,,,0.8,,,
15677,0.8,0.8,,0.8,0.8,,0.8,0.8,,
15678,0.8,0.8,0.8,,,,,,,
15679,0.8,0.8,0.8,0.8,0.8,0.8,,,,
15680,0.8,0.8,,,0.8,,,0.8,,
15681,0.8,,,,,0.8,0.8,,,
15682,0.8,0.8,0.8,0.8,,,0.8,,0.8,
15683,0.8,0.8,0.8,,0.8,0.8,,0.8,,0.8
15684,0.8,0.8,0.8,0.8,,0.8,0.8,,,
15685,0.8,0.8,,,0.8,,,0.8,,
15686,0.8,0.8,0.8,0.8,0.8,,0.8,,0.8,
15687,0.8,,,0.8,,,0.8,,,
15688,0.8,0.8,0.8,0.8,,0.8,0.8,0.8,,
15689,0.8,0.8,0.8,0.8,0.8,0.8,0.8,,,
15690,0.8,0.8,0.8,,,0.8,,,0.8,
15691,0.8,0.8,0.8,0.8,,0.8,0.8,0.8,,
15692,0.8,0.8,0.8,0.8,0.8,0.8,0.8,,,
15693,0.8,0.8,0.8,0.8,,0.8,0.8,0.8,0.8,
15694,0.8,0.8,0.8,0.8,0.8,,,,,
15695,0.8,0.8,0.8,,0.8,,0.8,,0.8,
15696,0.8,0.8,0.8,,,,0.8,,0.8,0.8
15697,0.8,0.8,,0.8,0.8,,,0.8,0.8,
15698,0.8,0.8,0.8,0.8,0.8,,,0.8,,
15699,0.8,0.8,0.8,0.8,0.8,,0.8,,,
15700,0.8,0.8,0.8,,0.8,0.8,0.8,,,
15701,0.8,0.8,0.8,0.8,,,0.8,,,
15702,0.8,0.8,0.8,0.8,0.8,,,,,
15703,0.8,0.8,0.8,0.8,,,0.8,,,0.8
15704,0.8,0.8,0.8,,0.8,0.8,,,,0.8
15705,0.8,0.8,0.8,0.8,0.8,,,,,
15706,0.8,0.8,0.8,0.8,,0.8,,,,
15707,0.8,0.8,0.8,,0.8,,,,,
15708,0.8,0.8,0.8,0.8,0.8,0.8,0.8,,,
15709,0.8,0.8,0.8,,,,0.8,0.8,,
15710,0.8,,,0.8,0.8,,,0.8,,
15711,0.8,0.8,0.8,0.8,0.8,,,,,
15712,0.8,0.8,,0.8,0.8,,,0.8,,
15713,0.8,0.8,0.8,0.8,0.8,,0.8,,,0.8
15714,0.8,0.8,0.8,0.8,0.8,0.8,0.8,,,
15715,0.8,0.8,,,0.8,0.8,0.8,0.8,,
15716,0.8,0.8,0.8,0.8,,0.8,,,,
15717,0.8,0.8,0.8,0.8,,0.8,0.8,,,
15718,0.8,0.8,0.8,,,,0.8,,,
15719,0.8,0.8,,,0.8,0.8,,,,
15720,0.8,0.8,0.8,,0.8,0.8,,0.8,,
15721,0.8,,,0.8,0.8,,,,0.8,
15722,0.8,,,0.8,0.8,0.8,,,,
15723,0.8,0.8,,0.8,0.8,0.8,,,,0.8
15724,0.8,0.8,0.8,,0.8,0.8,0.8,0.8,,
15725,0.8,0.8,0.8,,0.8,0.8,0.8,,0.8,
15726,0.8,0.8,0.8,0.8,,0.8,0.8,,,
15727,0.8,0.8,0.8,0.8,0.8,,0.8,,,
15728,0.8,0.8,0.8,0.8,,,0.8,,,
15729,0.8,0.8,0.8,,0.8,0.8,,,,
15730,0.8,0.8,0.8,0.8,0.8,,,0.8,0.8,0.8
15731,0.8,0.8,0.8,,,,0.8,0.8,,
15732,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,
15733,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,
15734,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
15735,0.0,0.0,0.0,0.0,,0.0,,,,
15736,0.0,0.0,0.0,0.0,,0.0,,,,
15737,0.0,0.0,0.0,0.0,,0.0,,,0.0,
15738,0.0,0.0,0.0,0.0,0.0,,,,,
15739,0.0,0.0,0.0,,0.0,,0.0,,,
15740,0.0,0.0,0.0,,0.0,,0.0,,,
15741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
15742,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
15743,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
15744,0.0,0.0,0.0,,0.0,0.0,,,,
15745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
15746,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
15747,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
15748,0.0,0.0,0.0,0.0,0.0,,,,,
15749,0.0,0.0,0.0,0.0,0.0,,,,,
15750,0.0,0.0,0.0,0.0,,0.0,0.0,,,
15751,0.0,0.0,0.0,,0.0,0.0,,,,0.0
15752,0.0,0.0,0.0,0.0,,,0.0,,,
15753,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
15754,0.0,,,0.0,0.0,0.0,0.0,,,
15755,0.0,0.0,0.0,,0.0,,,,0.0,
15756,0.0,0.0,0.0,,,,,0.0,,
15757,0.0,0.0,0.0,,,,0.0,0.0,,
15758,0.0,0.0,0.0,0.0,0.0,,,,,
15759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
15760,0.0,0.0,0.0,,0.0,,0.0,,,
15761,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
15762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
15763,0.4,0.4,0.4,0.4,0.4,,,,0.4,
15764,2.4,2.4,2.4,2.4,,,2.4,,,
15765,2.8,2.8,,2.8,,2.8,,,,
15766,3.0,3.0,3.0,3.0,,,3.0,,,
15767,3.0,3.0,3.0,3.0,,,,,,
15768,3.4,3.4,3.4,,3.4,3.4,,,,
15769,4.0,4.0,4.0,,4.0,4.0,4.0,,,
15770,4.4,,,4.4,4.4,,,,,
15771,4.6,4.6,,,4.6,,,4.6,,
15772,4.8,4.8,4.8,4.8,4.8,,4.8,,,
15773,5.0,,,5.0,5.0,,,,5.0,
15774,5.2,5.2,5.2,,5.2,,5.2,,,
15775,5.4,5.4,5.4,5.4,,,,5.4,,
15776,5.8,5.8,5.8,,5.8,,5.8,5.8,,
15777,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,6.0
15778,6.2,,,6.2,6.2,6.2,,,,
15779,6.6,6.6,6.6,6.6,6.6,6.6,,,6.6,
15780,6.8,6.8,6.8,6.8,6.8,,,6.8,,
15781,7.2,7.2,7.2,7.2,,,7.2,,,
15782,7.6,7.6,7.6,7.6,7.6,7.6,,,,
15783,7.8,7.8,7.8,7.8,,,7.8,,,
15784,8.0,8.0,8.0,,,,,,,
15785,8.2,8.2,8.2,,8.2,8.2,,,,
15786,8.4,8.4,8.4,8.4,8.4,8.4,,,,
15787,8.4,8.4,8.4,8.4,8.4,8.4,,8.4,,
15788,8.4,8.4,8.4,,8.4,,8.4,8.4,,
15789,8.6,8.6,8.6,8.6,,,,8.6,,
15790,8.6,8.6,8.6,,,8.6,,,,
15791,8.8,8.8,8.8,,,8.8,8.8,8.8,,
15792,8.8,8.8,8.8,8.8,,8.8,,,,
15793,9.0,9.0,9.0,9.0,9.0,,,,,
15794,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,,
15795,9.2,9.2,9.2,9.2,9.2,,9.2,,9.2,
15796,9.2,9.2,9.2,,9.2,9.2,,9.2,,
15797,9.2,9.2,9.2,9.2,,9.2,,,,
15798,9.2,9.2,,9.2,9.2,,,9.2,9.2,
15799,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,,9.2
15800,9.2,9.2,9.2,9.2,,9.2,9.2,,,
15801,9.2,9.2,9.2,9.2,9.2,9.2,,,,
15802,9.2,9.2,,9.2,9.2,,,9.2,,
15803,9.2,9.2,9.2,9.2,9.2,,,9.2,,9.2
15804,9.2,9.2,9.2,9.2,9.2,,,,9.2,
15805,9.2,9.2,9.2,9.2,9.2,9.2,,,9.2,
15806,9.2,,,,9.2,,,,,
15807,9.2,9.2,9.2,9.2,,,,9.2,9.2,9.2
15808,9.2,9.2,9.2,9.2,9.2,9.2,,,,
15809,9.2,9.2,,,9.2,9.2,,,,
15810,9.2,9.2,9.2,9.2,,,,,,
15811,9.2,9.2,9.2,,9.2,9.2,9.2,,,9.2
15812,9.2,9.2,9.2,,,9.2,,,9.2,
15813,9.2,9.2,9.2,9.2,9.2,9.2,,9.2,,
15814,9.2,9.2,9.2,,,,,,,9.2
15815,9.2,9.2,9.2,9.2,,,,9.2,,
15816,9.2,9.2,9.2,9.2,,,,,9.2,
15817,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,,9.2
15818,9.2,9.2,9.2,9.2,9.2,9.2,,,,
15819,9.2,,,9.2,,,,9.2,,
15820,9.2,9.2,9.2,,9.2,9.2,9.2,,,
15821,9.2,9.2,9.2,9.2,,,9.2,,9.2,
15822,9.2,9.2,9.2,9.2,,9.2,,,,
15823,9.2,9.2,9.2,,,9.2,9.2,,,
15824,9.2,9.2,9.2,9.2,9.2,,,9.2,9.2,
15825,9.2,9.2,9.2,9.2,9.2,9.2,9.2,,,
15826,9.2,,,9.2,9.2,9.2,,,,
15827,9.2,9.2,9.2,9.2,9.2,,9.2,9.2,,
15828,9.2,9.2,9.2,,,9.2,9.2,,,
15829,9.2,,,9.2,,9.2,9.2,9.2,,9.2
15830,9.2,9.2,9.2,,,9.2,,9.2,,
15831,9.2,9.2,9.2,9.2,9.2,9.2,,,,
15832,9.2,9.2,9.2,9.2,9.2,,,,,
15833,9.2,9.2,,9.2,9.2,9.2,,,,
15834,9.2,9.2,9.2,,,9.2,,,9.2,
15835,9.2,9.2,9.2,9.2,9.2,,,,,
15836,9.2,9.2,9.2,9.2,,,9.2,,,
15837,9.2,9.2,9.2,9.2,9.2,,,9.2,,
15838,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,
15839,9.2,9.2,9.2,,,9.2,9.2,9.2,9.2,
15840,9.2,,,9.2,9.2,,9.2,,9.2,
15841,9.2,9.2,9.2,9.2,9.2,,9.2,,,9.2
15842,9.2,9.2,9.2,9.2,9.2,,,,,
15843,9.2,9.2,9.2,9.2,9.2,9.2,,9.2,9.2,
15844,9.2,9.2,9.2,9.2,,,,,9.2,
15845,9.2,9.2,9.2,,9.2,,,,,
15846,9.2,9.2,9.2,9.2,,,9.2,,,
15847,9.2,,,9.2,9.2,,,9.2,,
15848,9.2,9.2,9.2,9.2,,,,,,
15849,9.2,9.2,9.2,,9.2,9.2,,9.2,,
15850,9.2,9.2,9.2,9.2,9.2,,,,,
15851,9.2,9.2,9.2,9.2,9.2,,,,,
15852,9.2,9.2,9.2,,9.2,9.2,,,9.2,
15853,9.2,9.2,9.2,,,9.2,,,,
15854,9.2,9.2,9.2,,9.2,,,,,
15855,9.2,9.2,,9.2,9.2,,9.2,,,
15856,9.2,9.2,,9.2,,,9.2,,,
15857,9.2,9.2,9.2,9.2,,,9.2,,,9.2
15858,9.2,9.2,9.2,9.2,9.2,9.2,9.2,,,
15859,9.2,9.2,9.2,,,,9.2,,,
15860,9.2,9.2,9.2,,9.2,,,,,
15861,9.2,9.2,9.2,9.2,,,,9.2,,
15862,9.2,9.2,9.2,9.2,9.2,,9.2,,9.2,
15863,9.2,9.2,9.2,,,9.2,,,,
15864,9.2,9.2,,9.2,9.2,,,9.2,,
15865,9.2,9.2,9.2,,9.2,,,,9.2,
15866,9.2,9.2,9.2,9.2,,9.2,,9.2,,
15867,9.2,9.2,9.2,9.2,9.2,9.2,9.2,,,
15868,9.2,9.2,9.2,9.2,,,9.2,,,
15869,9.2,9.2,9.2,9.2,9.2,9.2,9.2,,9.2,
15870,9.2,9.2,9.2,9.2,9.2,,,,,
15871,9.2,9.2,,,9.2,,,9.2,9.2,
15872,9.2,9.2,9.2,9.2,9.2,9.2,9.2,,9.2,
15873,9.2,9.2,9.2,9.2,,,9.2,,9.2,
15874,9.2,9.2,9.2,,9.2,9.2,,,,
15875,0.0,0.0,0.0,0.0,,0.0,0.0,,,
15876,0.0,0.0,0.0,,,,,,,
15877,0.0,0.0,0.0,0.0,,0.0,,,,
15878,0.0,0.0,0.0,,,,,0.0,,
15879,0.0,0.0,0.0,0.0,0.0,0.0,,,,
15880,0.0,0.0,0.0,,,,,,,
15881,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
15882,0.0,0.0,0.0,,0.0,0.0,,0.0,,
15883,0.0,0.0,0.0,,,0.0,,,,
15884,0.0,0.0,,0.0,,,,,0.0,
15885,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
15886,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
15887,0.0,0.0,0.0,,0.0,0.0,,,0.0,
15888,0.0,,,0.0,,,,,,
15889,0.0,0.0,0.0,,0.0,,,0.0,,
15890,0.0,0.0,0.0,,0.0,,0.0,0.0,,
15891,0.0,0.0,0.0,0.0,0.0,,,,,
15892,0.0,,,0.0,,0.0,,,,
15893,0.0,0.0,0.0,,0.0,0.0,,,,
15894,0.0,0.0,0.0,,,,0.0,,0.0,0.0
15895,0.0,0.0,0.0,,0.0,,0.0,,0.0,
15896,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,
15897,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
15898,0.0,0.0,0.0,,,0.0,0.0,0.0,,
15899,0.0,0.0,,0.0,0.0,0.0,0.0,,,
15900,0.0,0.0,0.0,0.0,0.0,,,,,
15901,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,
15902,0.4,0.4,0.4,0.4,0.4,0.4,0.4,,,
15903,5.4,5.4,5.4,5.4,5.4,5.4,,,,
15904,11.8,11.8,11.8,,,,,,,
15905,14.0,14.0,14.0,14.0,14.0,,,,14.0,14.0
15906,14.0,14.0,14.0,14.0,,14.0,14.0,,,
15907,14.0,14.0,14.0,14.0,14.0,14.0,,14.0,,
15908,14.0,14.0,,14.0,14.0,,,14.0,,
15909,14.0,14.0,14.0,14.0,,,14.0,,14.0,
15910,14.0,14.0,14.0,,14.0,14.0,,,,
15911,14.0,14.0,,14.0,14.0,,14.0,,14.0,
15912,14.0,14.0,14.0,14.0,14.0,,14.0,,,
15913,14.0,,,14.0,,14.0,,,,
15914,14.0,14.0,14.0,14.0,,14.0,,,,
15915,14.0,14.0,,14.0,,14.0,14.0,14.0,,14.0
15916,14.0,14.0,14.0,,,14.0,14.0,,,
15917,14.0,14.0,14.0,14.0,14.0,,14.0,,,
15918,14.0,14.0,14.0,,,,14.0,14.0,,
15919,14.0,14.0,14.0,14.0,,14.0,14.0,,14.0,
15920,14.0,14.0,14.0,14.0,14.0,14.0,,,,
15921,14.0,14.0,14.0,14.0,,,14.0,,,
15922,14.0,14.0,14.0,14.0,14.0,14.0,,,,
15923,14.0,14.0,14.0,14.0,14.0,14.0,,14.0,,
15924,14.0,,,14.0,14.0,,14.0,14.0,,
15925,14.0,14.0,14.0,14.0,14.0,14.0,,,,
15926,14.0,14.0,14.0,,14.0,14.0,,14.0,,
15927,14.0,14.0,14.0,,14.0,,,14.0,,
15928,14.0,14.0,14.0,14.0,,,,14.0,14.0,
15929,14.0,14.0,14.0,,14.0,,14.0,,,
15930,14.0,14.0,14.0,,14.0,,14.0,14.0,,
15931,14.0,14.0,14.0,14.0,14.0,14.0,,14.0,,
15932,14.0,14.0,14.0,14.0,,,,,,
15933,14.0,14.0,14.0,,,,14.0,,,
